ts,Tipo_raw,Subtipo da Aposta,Casa aposta vencedora,Número de casas disponíveis no momento da aposta,Dif % maior odd e segunda maior,Dif % maior odd e odd mediana,Dif Odds RB & BIA,MinutesToMatchStart,TempoApostas.Tempo total bot,Result,Odds,Tipo,wd,Dia Semana Aposta (UTC),DOW_name,Turno Aposta (UTC),Dif percent maior odd e segunda maior,Dif percent maior odd e odd mediana,Dif Odds RB E BIA,ROI,score
2025-10-12 07:59:00,Asian handicap,0,pin88,2.0,0.09,0.04,0.009259259259259267,300.0,12.000000291,Win,2.16,FT,6,domingo,Dom,manhã,0.09,0.04,0.009259259259259267,1.1600000000000001,0.19311275950343362
2025-10-12 08:02:00,Asian handicap,"+0,25",sharp,5.0,0.0,0.0,0.07500000000000007,117.0,12.999999896,Lose,1.76,FT,6,domingo,Dom,manhã,0.0,0.0,0.07500000000000007,-1.0,0.14046526641406362
2025-10-12 08:06:00,Asian handicap,"+0,5",pin88,1.0,,0.0,0.0672268907563024,234.0,11.999999662,Lose,2.38,FT,6,domingo,Dom,manhã,,0.0,0.0672268907563024,-1.0,0.15014019025345024
2025-10-12 08:08:00,Asian handicap,"-0,25",molly,3.0,0.02,0.02,-0.024878048780487882,322.0,12.999999896,HalfLose,2.05,FT,6,domingo,Dom,manhã,0.02,0.02,-0.024878048780487882,-0.5,0.31629082320804436
2025-10-12 08:11:00,Asian handicap first half,0,pin88,1.0,,0.0,0.10787607316162737,79.0,14.999999735,Lose,2.679,FH,6,domingo,Dom,manhã,,0.0,0.10787607316162737,-1.0,0.12454878821845315
2025-10-12 08:13:00,Asian handicap,"-0,75",pin88,1.0,,0.0,0.19453781512605037,347.0,11.999999662,Win,2.38,FT,6,domingo,Dom,manhã,,0.0,0.19453781512605037,1.38,0.08188769091829873
2025-10-12 08:19:00,Asian handicap first half,"+0,5",pin88,1.0,,0.0,0.09677419354838701,401.0,15.000000363,Lose,2.48,FH,6,domingo,Dom,manhã,,0.0,0.09677419354838701,-1.0,0.13557659883460857
2025-10-12 08:29:00,Asian handicap first half,-1,pin88,1.0,,0.0,0.13288288288288294,61.0,14.999999735,Win,2.22,FH,6,domingo,Dom,manhã,,0.0,0.13288288288288294,1.2200000000000002,0.11018198412882377
2025-10-12 14:40:00,Asian handicap,-1,bdaq,7.0,1.0,0.05,-0.012720848056537113,449.0,15.999999968,Void,2.83,FT,6,domingo,Dom,tarde,1.0,0.05,-0.012720848056537113,0.0,0.0390459370101666
2025-10-12 14:41:00,Asian handicap,"-0,25",pin88,1.0,,0.0,0.014396456256921385,289.0,12.999999896,HalfLose,1.806,FT,6,domingo,Dom,tarde,,0.0,0.014396456256921385,-0.5,0.2024082569473624
2025-10-12 14:54:00,Asian handicap,"-1,5",sing2,2.0,0.09,0.04,0.005154639175257737,306.0,17.000000202,Lose,1.94,FT,6,domingo,Dom,tarde,0.09,0.04,0.005154639175257737,-1.0,0.3156056540711218
2025-10-12 15:57:00,Asian handicap,1,sharp,8.0,0.02,0.03,0.06282306163021865,423.0,13.000000524,Void,2.515,FT,6,domingo,Dom,tarde,0.02,0.03,0.06282306163021865,0.0,0.1665468007273011
2025-10-12 16:13:00,Asian handicap,"-0,5",pin88,2.0,0.09,0.05,0.008547008547008555,227.0,12.999999896,Win,2.34,FT,6,domingo,Dom,tarde,0.09,0.05,0.008547008547008555,1.3399999999999999,0.2079649045652017
2025-10-12 16:18:00,Asian handicap,-2,sing2,4.0,0.09,0.09,0.008562415502478452,2861.0,17.999999807,Lose,2.219,FT,6,domingo,Dom,tarde,0.09,0.09,0.008562415502478452,-1.0,0.41453859855077546
2025-10-12 17:02:00,Asian handicap,"-1,25",pin88,1.0,,0.0,0.018867924528301903,237.0,12.999999896,Win,2.12,FT,6,domingo,Dom,tarde,,0.0,0.018867924528301903,1.12,0.19754492121644004
2025-10-12 17:59:00,Asian handicap,"-0,25",pin88,3.0,0.09,0.09,0.0,315.0,15.999999968,HalfWin,2.49,FT,6,domingo,Dom,tarde,0.09,0.09,0.0,0.7450000000000001,0.24272690561306798
2025-10-12 18:42:00,Asian handicap first half,"-0,25",sbo,3.0,1.0,1.0,0.0035294117647058855,1608.0,16.999999573,HalfWin,1.7,FH,6,domingo,Dom,noite,1.0,1.0,0.0035294117647058855,0.35,0.63634376096299
2025-10-12 19:13:00,Asian handicap first half,0,pin88,1.0,,0.0,0.04761904761904756,1412.0,20.000000275,Void,2.31,FH,6,domingo,Dom,noite,,0.0,0.04761904761904756,0.0,0.17777287093255442
2025-10-12 21:10:00,Asian handicap,"-1,5",sing2,3.0,0.08,0.08,0.03208556149732623,2630.0,12.000000291,Win,1.87,FT,6,domingo,Dom,noite,0.08,0.08,0.03208556149732623,0.8700000000000001,0.32850856186982186
2025-10-12 22:06:00,Asian handicap first half,"-0,25",sing2,2.0,1.0,0.05,0.005181347150259072,114.0,23.999999953,HalfLose,1.93,FH,6,domingo,Dom,noite,1.0,0.05,0.005181347150259072,-0.5,0.05068216547097292
2025-10-13 03:57:00,Asian handicap,"-0,75",sbo,6.0,0.05,0.06,0.0036052275799909905,1202.0,15.999999968,Lose,2.219,FT,0,segunda-feira,Seg,madrugada,0.05,0.06,0.0036052275799909905,-1.0,0.18165784832451495
2025-10-13 04:08:00,Asian handicap first half,0,sing2,4.0,0.04,0.05,0.02247191011235957,1852.0,16.999999573,Win,1.78,FH,0,segunda-feira,Seg,madrugada,0.04,0.05,0.02247191011235957,0.78,0.29276895943562614
2025-10-13 04:09:00,Asian handicap first half,0,sing2,4.0,0.04,0.05,0.2158630013519603,831.0,22.000000114,Void,2.219,FH,0,segunda-feira,Seg,madrugada,0.04,0.05,0.2158630013519603,0.0,0.5396825396825397
2025-10-13 04:10:00,Asian handicap first half,0,sing2,3.0,0.07,0.07,0.037433155080213935,875.0,15.000000363,Lose,1.87,FH,0,segunda-feira,Seg,madrugada,0.07,0.07,0.037433155080213935,-1.0,0.18165784832451495
2025-10-13 04:12:00,Asian handicap,"-0,5",sbo,8.0,0.03,0.04,0.03567567567567571,2313.0,12.000000291,Lose,1.85,FT,0,segunda-feira,Seg,madrugada,0.03,0.04,0.03567567567567571,-1.0,0.18165784832451495
2025-10-13 04:53:00,Asian handicap,"-0,5",sing2,4.0,0.02,0.03,0.020833333333333353,382.0,12.999999896,Lose,1.92,FT,0,segunda-feira,Seg,madrugada,0.02,0.03,0.020833333333333353,-1.0,0.29276895943562614
2025-10-13 05:44:00,Asian handicap,"-0,25",sing2,6.0,0.03,0.04,0.036842105263157815,871.0,14.000000129,Lose,1.9,FT,0,segunda-feira,Seg,madrugada,0.03,0.04,0.036842105263157815,-1.0,0.7777777777777777
2025-10-13 06:28:00,Asian handicap,1,pin88,3.0,0.08,0.08,-0.00046750818139333053,722.0,12.999999896,Win,2.139,FT,0,segunda-feira,Seg,manhã,0.08,0.08,-0.00046750818139333053,1.1389999999999998,0.29276895943562614
2025-10-13 06:42:00,Asian handicap,"-1,25",sbo,5.0,0.06,0.06,0.0033159639981052186,558.0,11.999999662,Win,2.111,FT,0,segunda-feira,Seg,manhã,0.06,0.06,0.0033159639981052186,1.1110000000000002,0.18165784832451495
2025-10-13 06:53:00,Asian handicap,-2,pin88,6.0,1.0,0.03,0.0,2167.0,12.999999896,Lose,1.97,FT,0,segunda-feira,Seg,manhã,1.0,0.03,0.0,-1.0,0.08641975308641975
2025-10-13 07:03:00,Asian handicap,-1,sharp,5.0,1.0,0.02,0.008947368421052582,597.0,12.999999896,Win,1.9,FT,0,segunda-feira,Seg,manhã,1.0,0.02,0.008947368421052582,0.8999999999999999,0.08641975308641975
2025-10-13 07:25:00,Asian handicap first half,0,sing2,2.0,0.03,0.02,0.05927134312126155,455.0,14.999999735,Void,1.839,FH,0,segunda-feira,Seg,manhã,0.03,0.02,0.05927134312126155,0.0,0.4911772250827396
2025-10-13 07:43:00,Asian handicap,0,sing2,2.0,0.06,0.03,0.04578313253012057,271.0,11.999999662,Win,2.075,FT,0,segunda-feira,Seg,manhã,0.06,0.03,0.04578313253012057,1.0750000000000002,0.29276895943562614
2025-10-13 07:48:00,Asian handicap first half,"-1,25",sbo,4.0,1.0,0.05,0.0032967032967032993,492.0,16.000000597,Win,1.82,FH,0,segunda-feira,Seg,manhã,1.0,0.05,0.0032967032967032993,0.8200000000000001,0.08641975308641975
2025-10-13 08:14:00,Asian handicap,"-0,25",bf,2.0,0.02,1.0,-0.019444444444444358,255.0,11.999999662,Lose,2.16,FT,0,segunda-feira,Seg,manhã,0.02,1.0,-0.019444444444444358,-1.0,0.6666666666666666
2025-10-13 08:28:00,Asian handicap,"+3,75",pin88,1.0,,0.0,0.09844559585492225,2372.0,12.999999896,Win,1.93,FT,0,segunda-feira,Seg,manhã,,0.0,0.09844559585492225,0.9299999999999999,0.29276895943562614
2025-10-13 08:35:00,Asian handicap,1,pin88,1.0,,0.0,0.0,1225.0,12.000000291,Lose,2.2,FT,0,segunda-feira,Seg,manhã,,0.0,0.0,-1.0,0.5308641975308642
2025-10-13 09:01:00,Asian handicap,0,sbo,10.0,0.02,0.06,0.019175455417066174,2249.0,12.999999896,Lose,2.086,FT,0,segunda-feira,Seg,manhã,0.02,0.06,0.019175455417066174,-1.0,0.18165784832451495
2025-10-13 09:04:00,Asian handicap,"+0,25",bf,2.0,0.07,0.03,-0.07281105990783407,206.0,12.000000291,HalfLose,2.17,FT,0,segunda-feira,Seg,manhã,0.07,0.03,-0.07281105990783407,-0.5,0.18165784832451495
2025-10-13 09:31:00,Asian handicap,"+2,75",pin88,1.0,,0.0,0.11063829787234052,1648.0,15.999999968,Win,2.35,FT,0,segunda-feira,Seg,manhã,,0.0,0.11063829787234052,1.35,0.3529701824748226
2025-10-13 09:32:00,Asian handicap,"-0,75",pin88,5.0,0.03,0.03,-0.04687499999999993,1828.0,11.999999662,Win,1.92,FT,0,segunda-feira,Seg,manhã,0.03,0.03,-0.04687499999999993,0.9199999999999999,0.29276895943562614
2025-10-13 10:10:00,Asian handicap,"-0,5",pin88,2.0,0.22,0.11,0.01840822956145102,1670.0,17.000000202,Win,1.847,FT,0,segunda-feira,Seg,manhã,0.22,0.11,0.01840822956145102,0.847,0.08641975308641975
2025-10-13 10:11:00,Asian handicap,"-1,25",sing2,4.0,1.0,0.02,0.03535353535353539,1969.0,11.999999662,HalfLose,1.98,FT,0,segunda-feira,Seg,manhã,1.0,0.02,0.03535353535353539,-0.5,0.08641975308641975
2025-10-13 10:21:00,Asian handicap,"-0,75",molly,3.0,0.0,0.0,0.0020833333333333355,129.0,12.000000291,Win,1.92,FT,0,segunda-feira,Seg,manhã,0.0,0.0,0.0020833333333333355,0.9199999999999999,0.29861265456760117
2025-10-13 10:58:00,Asian handicap,1,mbook,10.0,0.02,0.04,0.0205882352941176,467.0,13.000000524,Win,1.7,FT,0,segunda-feira,Seg,manhã,0.02,0.04,0.0205882352941176,0.7,0.5308641975308642
2025-10-13 11:02:00,Asian handicap,1,overtime,6.0,0.02,0.04,0.012413793103448287,2218.0,12.999999896,Lose,2.9,FT,0,segunda-feira,Seg,manhã,0.02,0.04,0.012413793103448287,-1.0,0.30133653315571757
2025-10-13 11:08:00,Asian handicap,"+0,25",bf,3.0,0.0,0.0,0.07989690721649487,352.0,11.999999662,Win,1.94,FT,0,segunda-feira,Seg,manhã,0.0,0.0,0.07989690721649487,0.94,0.7777777777777777
2025-10-13 11:26:00,Asian handicap,"-1,25",pin88,1.0,,0.0,0.0,1474.0,11.999999662,Win,2.21,FT,0,segunda-feira,Seg,manhã,,0.0,0.0,1.21,0.5308641975308642
2025-10-13 11:26:00,Asian handicap,0,sing2,2.0,0.07,0.03,0.0076701821668264695,394.0,11.999999662,Void,2.086,FT,0,segunda-feira,Seg,manhã,0.07,0.03,0.0076701821668264695,0.0,0.29276895943562614
2025-10-13 12:11:00,Asian handicap,0,molly,5.0,0.02,0.09,-0.10541516245487358,649.0,17.000000202,Lose,2.77,FT,0,segunda-feira,Seg,tarde,0.02,0.09,-0.10541516245487358,-1.0,0.29276895943562614
2025-10-13 12:58:00,Asian handicap,"-1,25",pin88,10.0,1.0,0.02,0.03210795718939039,347.0,11.999999662,Lose,2.149,FT,0,segunda-feira,Seg,tarde,1.0,0.02,0.03210795718939039,-1.0,0.08641975308641975
2025-10-13 13:48:00,Asian handicap,-3,pin88,3.0,1.0,1.0,0.0,2052.0,16.999999573,Win,2.37,FT,0,segunda-feira,Seg,tarde,1.0,1.0,0.0,1.37,0.08641975308641975
2025-10-13 13:48:00,Asian handicap,-3,pin88,3.0,1.0,1.0,0.24050632911392406,2052.0,16.999999573,Win,2.37,FT,0,segunda-feira,Seg,tarde,1.0,1.0,0.24050632911392406,1.37,0.08641975308641975
2025-10-13 15:27:00,Asian handicap,-1,molly,3.0,0.0,0.0,-0.05291828793774324,453.0,11.999999662,Lose,2.57,FT,0,segunda-feira,Seg,tarde,0.0,0.0,-0.05291828793774324,-1.0,0.29276895943562614
2025-10-13 15:27:00,Asian handicap,-1,bf,4.0,0.0,1.0,-0.009836065573770501,1893.0,12.000000291,Lose,2.44,FT,0,segunda-feira,Seg,tarde,0.0,1.0,-0.009836065573770501,-1.0,0.4693462717463605
2025-10-13 15:33:00,Asian handicap,"-0,25",sing2,5.0,1.0,0.14,-0.019704433497536967,2067.0,17.000000202,Win,2.03,FT,0,segunda-feira,Seg,tarde,1.0,0.14,-0.019704433497536967,1.0299999999999998,0.08641975308641975
2025-10-13 15:40:00,Asian handicap,"+0,25",sing2,2.0,1.0,0.05,0.020843431895298182,185.0,12.999999896,HalfWin,2.063,FT,0,segunda-feira,Seg,tarde,1.0,0.05,0.020843431895298182,0.5315000000000001,0.08641975308641975
2025-10-13 16:19:00,Asian handicap first half,1,sing2,2.0,0.09,0.05,0.00913705583756346,1211.0,20.000000275,Void,1.97,FH,0,segunda-feira,Seg,tarde,0.09,0.05,0.00913705583756346,0.0,0.29276895943562614
2025-10-13 16:34:00,Asian handicap,0,sing2,8.0,0.03,0.05,0.03783783783783787,2035.0,12.999999896,Void,1.85,FT,0,segunda-feira,Seg,tarde,0.03,0.05,0.03783783783783787,0.0,0.29276895943562614
2025-10-13 18:02:00,Asian handicap first half,"-0,25",sing2,3.0,0.05,0.05,0.04761904761904755,1318.0,15.999999968,Lose,1.89,FH,0,segunda-feira,Seg,noite,0.05,0.05,0.04761904761904755,-1.0,0.7306033924506569
2025-10-13 18:18:00,Asian handicap,"-0,75",pin88,2.0,0.06,0.03,0.04554724677090426,1842.0,12.999999896,Lose,1.471,FT,0,segunda-feira,Seg,noite,0.06,0.03,0.04554724677090426,-1.0,0.29276895943562614
2025-10-13 19:17:00,Asian handicap,0,pin88,1.0,,0.0,0.0,1348.0,15.999999968,Win,1.943,FT,0,segunda-feira,Seg,noite,,0.0,0.0,0.9430000000000001,0.29276895943562614
2025-10-13 20:47:00,Asian handicap,"+2,25",sing2,4.0,0.03,0.05,-0.20826536160957043,823.0,12.000000291,Lose,1.839,FT,0,segunda-feira,Seg,noite,0.03,0.05,-0.20826536160957043,-1.0,0.29276895943562614
2025-10-13 21:20:00,Asian handicap first half,"-0,5",v,8.0,0.0,0.07,0.02512562814070354,1120.0,23.999999953,Win,1.99,FH,0,segunda-feira,Seg,noite,0.0,0.07,0.02512562814070354,0.99,0.42857142857142855
2025-10-13 21:31:00,Asian handicap,0,molly,2.0,0.03,0.02,-0.03316831683168325,1274.0,11.999999662,Win,2.02,FT,0,segunda-feira,Seg,noite,0.03,0.02,-0.03316831683168325,1.02,0.18165784832451495
2025-10-13 22:46:00,Asian handicap,1,pin88,1.0,,0.0,0.0,1199.0,12.999999896,Lose,2.12,FT,0,segunda-feira,Seg,noite,,0.0,0.0,-1.0,0.31588703934147033
2025-10-14 00:17:00,Asian handicap,"+0,5",pin88,1.0,,0.0,0.07934782608695659,1108.0,15.999999968,Win,1.84,FT,1,terça-feira,Ter,madrugada,,0.0,0.07934782608695659,0.8400000000000001,0.4127324012002882
2025-10-14 02:02:00,Asian handicap,"+0,25",sing2,3.0,0.0,0.0,-0.11428571428571425,792.0,12.000000291,Lose,1.75,FT,1,terça-feira,Ter,madrugada,0.0,0.0,-0.11428571428571425,-1.0,0.6955635352377098
2025-10-14 04:07:00,Asian handicap first half,"-0,25",sing2,2.0,0.07,0.04,0.022051773729625992,2543.0,15.999999968,HalfLose,2.086,FH,1,terça-feira,Ter,madrugada,0.07,0.04,0.022051773729625992,-0.5,0.6408500974638064
2025-10-14 05:02:00,Asian handicap first half,0,sing2,4.0,0.02,0.02,0.006134969325153244,2518.0,15.999999968,Win,1.63,FH,1,terça-feira,Ter,madrugada,0.02,0.02,0.006134969325153244,0.6299999999999999,0.7151662797626712
2025-10-14 06:11:00,Asian handicap,"+0,25",pin88,1.0,,0.0,0.08192090395480227,409.0,12.999999896,Win,1.77,FT,1,terça-feira,Ter,manhã,,0.0,0.08192090395480227,0.77,0.4018381525917177
2025-10-14 06:13:00,Asian handicap first half,1,sbo,4.0,0.04,0.06,0.009036144578313195,752.0,16.999999573,Win,1.66,FH,1,terça-feira,Ter,manhã,0.04,0.06,0.009036144578313195,0.6599999999999999,0.21751053121955033
2025-10-14 07:35:00,Asian handicap first half,"+0,25",pin88,1.0,,0.0,0.004435682602267076,1075.0,15.999999968,Win,2.029,FH,1,terça-feira,Ter,manhã,,0.0,0.004435682602267076,1.029,0.7853378460845057
2025-10-14 07:41:00,Asian handicap,-1,bf,6.0,0.0,0.02,-0.003875968992247979,1099.0,12.999999896,Lose,2.58,FT,1,terça-feira,Ter,manhã,0.0,0.02,-0.003875968992247979,-1.0,0.5890740809421904
2025-10-14 07:50:00,Asian handicap first half,0,pin88,1.0,,0.0,0.008163265306122455,655.0,14.999999735,Void,2.45,FH,1,terça-feira,Ter,manhã,,0.0,0.008163265306122455,0.0,0.8133380767246436
2025-10-14 08:13:00,Asian handicap first half,0,pin88,1.0,,0.0,0.0,632.0,14.999999735,Lose,1.877,FH,1,terça-feira,Ter,manhã,,0.0,0.0,-1.0,0.8291609483170457
2025-10-14 08:29:00,Asian handicap,-1,pin88,3.0,1.0,1.0,0.1460807600950119,91.0,12.000000291,Void,1.684,FT,1,terça-feira,Ter,manhã,1.0,1.0,0.1460807600950119,0.0,0.9929901950456836
2025-10-14 08:37:00,Asian handicap,1,bf,6.0,0.0,1.0,0.058156727451946715,83.0,12.999999896,Win,2.029,FT,1,terça-feira,Ter,manhã,0.0,1.0,0.058156727451946715,1.029,0.00033579298688028573
2025-10-14 08:39:00,Asian handicap,"+0,75",sing2,4.0,0.03,0.04,0.03752039151712885,81.0,11.999999662,HalfWin,1.839,FT,1,terça-feira,Ter,manhã,0.03,0.04,0.03752039151712885,0.4195,0.3089549685560028
2025-10-14 08:40:00,Asian handicap,"-0,75",pin88,1.0,,0.0,0.00921658986175116,605.0,12.999999896,Lose,2.17,FT,1,terça-feira,Ter,manhã,,0.0,0.00921658986175116,-1.0,0.7567382505547489
2025-10-14 10:49:00,Asian handicap first half,"-0,75",pin88,1.0,,0.0,0.018878101402373323,251.0,20.99999988,Lose,1.854,FH,1,terça-feira,Ter,manhã,,0.0,0.018878101402373323,-1.0,0.771598327858081
2025-10-14 12:53:00,Asian handicap,-1,pin88,6.0,1.0,0.04,0.0,2827.0,17.999999807,Win,1.943,FT,1,terça-feira,Ter,tarde,1.0,0.04,0.0,0.9430000000000001,0.9999998408930255
2025-10-14 13:23:00,Asian handicap first half,"-0,25",sing2,2.0,0.07,0.03,0.0253807106598985,217.0,17.000000202,Win,1.97,FH,1,terça-feira,Ter,tarde,0.07,0.03,0.0253807106598985,0.97,0.29700960052550424
2025-10-14 14:03:00,Asian handicap,"+1,25",sbo,7.0,0.04,0.05,0.003999999999999954,116.0,14.000000129,Lose,2.25,FT,1,terça-feira,Ter,tarde,0.04,0.05,0.003999999999999954,-1.0,0.07925746746141493
2025-10-14 14:27:00,Asian handicap first half,0,overtime,2.0,0.02,1.0,0.056639395846444215,1923.0,16.999999573,Win,1.589,FH,1,terça-feira,Ter,tarde,0.02,1.0,0.056639395846444215,0.589,0.00042995718682101446
2025-10-14 14:50:00,Asian handicap,"-0,5",bdaq,8.0,0.0,0.02,-0.0044999999999999485,190.0,12.999999896,Lose,2.0,FT,1,terça-feira,Ter,tarde,0.0,0.02,-0.0044999999999999485,-1.0,0.22714636226316223
2025-10-14 14:51:00,Asian handicap,1,pin88,1.0,,0.0,0.027649769585253482,234.0,12.999999896,Lose,2.17,FT,1,terça-feira,Ter,tarde,,0.0,0.027649769585253482,-1.0,0.5477421154250439
2025-10-14 16:33:00,Asian handicap,0,pin88,2.0,0.07,0.03,0.0,131.0,12.999999896,Win,2.0,FT,1,terça-feira,Ter,tarde,0.07,0.03,0.0,1.0,0.756429545846855
2025-10-14 16:34:00,Asian handicap,"-0,75",pin88,1.0,,0.0,0.0,131.0,11.999999662,Win,1.98,FT,1,terça-feira,Ter,tarde,,0.0,0.0,0.98,0.6392655713686259
2025-10-14 17:22:00,Asian handicap,"-0,25",pin88,5.0,0.02,0.12,0.0,1597.0,13.000000524,HalfLose,2.79,FT,1,terça-feira,Ter,tarde,0.02,0.12,0.0,-0.5,0.4844224352730074
2025-10-14 17:53:00,Asian handicap,"-1,25",pin88,1.0,,0.0,-0.03764044943820222,26.0,12.000000291,Win,1.78,FT,1,terça-feira,Ter,tarde,,0.0,-0.03764044943820222,0.78,0.7109718189306189
2025-10-14 20:06:00,Asian handicap,"-1,25",pin88,1.0,,0.0,0.0,1614.0,13.000000524,HalfLose,3.21,FT,1,terça-feira,Ter,noite,,0.0,0.0,-0.5,0.8126133415950492
2025-10-14 21:01:00,Asian handicap first half,0,pin88,1.0,,0.0,0.09132420091324199,2818.0,18.000000436,Lose,2.19,FH,1,terça-feira,Ter,noite,,0.0,0.09132420091324199,-1.0,0.806937095779089
2025-10-15 04:03:00,Asian handicap first half,"-0,5",bf,5.0,0.03,0.06,0.028830313014826952,356.0,20.99999988,Win,2.428,FH,2,quarta-feira,Qua,madrugada,0.03,0.06,0.028830313014826952,1.428,0.3230750039144995
2025-10-15 06:02:00,Asian handicap,"-0,25",pin88,2.0,0.03,1.0,0.0,358.0,12.999999896,Lose,2.25,FT,2,quarta-feira,Qua,manhã,0.03,1.0,0.0,-1.0,0.020738287277285043
2025-10-15 06:06:00,Asian handicap,"-0,5",pin88,1.0,,0.0,0.09484956654767984,114.0,13.000000524,Lose,1.961,FT,2,quarta-feira,Qua,manhã,,0.0,0.09484956654767984,-1.0,0.6408816873982368
2025-10-15 06:17:00,Asian handicap,"+0,75",bf,3.0,0.02,0.02,-0.024463519313304694,582.0,11.999999662,HalfWin,2.33,FT,2,quarta-feira,Qua,manhã,0.02,0.02,-0.024463519313304694,0.665,0.3369673437862908
2025-10-15 06:20:00,Asian handicap,"+0,5",pin88,8.0,0.0,0.02,0.0,760.0,12.999999896,Win,2.25,FT,2,quarta-feira,Qua,manhã,0.0,0.02,0.0,1.25,0.24819668044325216
2025-10-15 06:21:00,Asian handicap,1,sharp,6.0,1.0,1.0,-0.01095290251916759,624.0,12.999999896,Void,1.826,FT,2,quarta-feira,Qua,manhã,1.0,1.0,-0.01095290251916759,0.0,0.9966422664014083
2025-10-15 07:07:00,Asian handicap,"-0,25",pin88,3.0,0.02,0.02,0.0,353.0,12.999999896,HalfLose,1.934,FT,2,quarta-feira,Qua,manhã,0.02,0.02,0.0,-0.5,0.46488814132663747
2025-10-15 08:25:00,Asian handicap,"-0,5",bf,2.0,0.11,0.06,0.02342342342342344,155.0,12.000000291,Win,2.22,FT,2,quarta-feira,Qua,manhã,0.11,0.06,0.02342342342342344,1.2200000000000002,0.769464544722609
2025-10-15 08:29:00,Asian handicap,0,bf,3.0,0.03,0.03,-0.035585585585585465,605.0,12.000000291,Win,2.22,FT,2,quarta-feira,Qua,manhã,0.03,0.03,-0.035585585585585465,1.2200000000000002,0.41463705963866343
2025-10-15 08:39:00,Asian handicap,"+0,25",pin88,1.0,,0.0,0.018018018018018032,501.0,12.000000291,Lose,2.22,FT,2,quarta-feira,Qua,manhã,,0.0,0.018018018018018032,-1.0,0.379440369461512
2025-10-15 09:06:00,Asian handicap,0,smk,4.0,0.02,0.02,0.08745762711864406,114.0,12.999999896,Win,2.95,FT,2,quarta-feira,Qua,manhã,0.02,0.02,0.08745762711864406,1.9500000000000002,0.46574705409017675
2025-10-15 10:11:00,Asian handicap,"+3,5",pin88,4.0,0.02,0.03,0.0,529.0,17.000000202,Lose,2.2,FT,2,quarta-feira,Qua,manhã,0.02,0.03,0.0,-1.0,0.2490699327675059
2025-10-15 10:14:00,Asian handicap,"-1,25",molly,3.0,1.0,1.0,-0.019467213114754117,2326.0,12.000000291,Win,1.952,FT,2,quarta-feira,Qua,manhã,1.0,1.0,-0.019467213114754117,0.952,0.989171262077285
2025-10-15 11:22:00,Asian handicap,"-0,25",bf,2.0,0.0,0.0,0.02570281124497994,1897.0,14.000000129,Lose,2.49,FT,2,quarta-feira,Qua,manhã,0.0,0.0,0.02570281124497994,-1.0,0.3352135223909341
2025-10-15 11:24:00,Asian handicap,"-0,5",bf,3.0,0.04,0.04,0.029556650246305338,96.0,12.999999896,Win,2.03,FT,2,quarta-feira,Qua,manhã,0.04,0.04,0.029556650246305338,1.0299999999999998,0.6036187268138171
2025-10-15 11:29:00,Asian handicap,0,pin88,3.0,0.02,0.02,0.0,391.0,11.999999662,Void,2.49,FT,2,quarta-feira,Qua,manhã,0.02,0.02,0.0,0.0,0.36661874816031975
2025-10-15 11:31:00,Asian handicap,"-0,75",pin88,2.0,0.22,0.11,-0.01539307311709732,764.0,17.999999807,Win,1.819,FT,2,quarta-feira,Qua,manhã,0.22,0.11,-0.01539307311709732,0.819,0.5765449230768358
2025-10-15 11:52:00,Asian handicap first half,"-0,25",sbo,3.0,0.03,0.03,0.0036529680365296837,1628.0,15.999999968,HalfLose,2.19,FH,2,quarta-feira,Qua,manhã,0.03,0.03,0.0036529680365296837,-0.5,0.4768204922307318
2025-10-15 12:18:00,Asian handicap,0,sing2,2.0,0.09,0.05,0.041414611447184724,162.0,17.000000202,Void,2.149,FT,2,quarta-feira,Qua,tarde,0.09,0.05,0.041414611447184724,0.0,0.7051732506107561
2025-10-15 12:20:00,Asian handicap first half,0,sing2,2.0,0.02,1.0,0.02890173410404627,280.0,15.999999968,Lose,1.73,FH,2,quarta-feira,Qua,tarde,0.02,1.0,0.02890173410404627,-1.0,0.025046585012751282
2025-10-15 12:33:00,Asian handicap,"-1,25",pin88,1.0,,0.0,0.18862275449101795,1437.0,14.000000129,HalfLose,3.34,FT,2,quarta-feira,Qua,tarde,,0.0,0.18862275449101795,-0.5,0.6435366517480521
2025-10-15 12:35:00,Asian handicap,"-0,5",sing2,2.0,1.0,0.05,0.006301502666020525,234.0,11.999999662,Lose,2.063,FT,2,quarta-feira,Qua,tarde,1.0,0.05,0.006301502666020525,-1.0,0.9999755745887077
2025-10-15 13:06:00,Asian handicap,-1,bf,2.0,1.0,0.0,0.10664081434803692,473.0,12.999999896,Win,2.063,FT,2,quarta-feira,Qua,tarde,1.0,0.0,0.10664081434803692,1.0630000000000002,0.9999815232129001
2025-10-15 15:59:00,Asian handicap first half,0,sing2,2.0,0.07,0.04,0.005586592178770954,2881.0,23.000000347,Win,1.79,FH,2,quarta-feira,Qua,tarde,0.07,0.04,0.005586592178770954,0.79,0.1804474123144793
2025-10-15 16:14:00,Asian handicap first half,"-0,75",pin88,1.0,,0.0,0.09162303664921458,150.0,22.000000114,Lose,1.91,FH,2,quarta-feira,Qua,tarde,,0.0,0.09162303664921458,-1.0,0.5241239965257792
